 # Thu Sep 18 13:57:21 2014
 # MMHT 2014 NNLO PDF grid for central fit.
 # distance(t),tolerance(T) =    0.0000000000000000        0.0000000000000000     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.46797
 # alphaS(MZ) = 0.11800
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
  2.9891E-03  4.8815E-03  2.4813E-02  7.4539E-05  1.0990E-04  3.2851E-05  4.8177E-03  2.4749E-02  2.3127E-05 -2.0203E-07 -6.3898E-08
  2.6235E-03  4.5962E-03  2.3237E-02  7.0196E-05  1.0397E-04  3.1623E-05  4.5360E-03  2.3176E-02  2.1378E-05 -1.8940E-07 -6.1286E-08
  2.3219E-03  4.3440E-03  2.1849E-02  6.6295E-05  9.8635E-05  3.0433E-05  4.2870E-03  2.1791E-02  1.9860E-05 -1.7812E-07 -5.8732E-08
  2.0704E-03  4.1204E-03  2.0622E-02  6.2793E-05  9.3831E-05  2.9302E-05  4.0662E-03  2.0567E-02  1.8536E-05 -1.6804E-07 -5.6298E-08
  1.8477E-03  3.9092E-03  1.9468E-02  5.9449E-05  8.9231E-05  2.8164E-05  3.8578E-03  1.9416E-02  1.7306E-05 -1.5848E-07 -5.3852E-08
  1.6531E-03  3.7132E-03  1.8401E-02  5.6319E-05  8.4911E-05  2.7055E-05  3.6644E-03  1.8352E-02  1.6183E-05 -1.4958E-07 -5.1470E-08
  1.4882E-03  3.5370E-03  1.7446E-02  5.3486E-05  8.0990E-05  2.6013E-05  3.4907E-03  1.7399E-02  1.5188E-05 -1.4157E-07 -4.9241E-08
  1.3485E-03  3.3790E-03  1.6593E-02  5.0931E-05  7.7441E-05  2.5044E-05  3.3348E-03  1.6548E-02  1.4309E-05 -1.3438E-07 -4.7177E-08
  1.2218E-03  3.2277E-03  1.5778E-02  4.8472E-05  7.4015E-05  2.4085E-05  3.1855E-03  1.5735E-02  1.3478E-05 -1.2749E-07 -4.5144E-08
  1.1093E-03  3.0857E-03  1.5016E-02  4.6157E-05  7.0780E-05  2.3160E-05  3.0455E-03  1.4975E-02  1.2710E-05 -1.2104E-07 -4.3193E-08
  1.0125E-03  2.9568E-03  1.4327E-02  4.4050E-05  6.7824E-05  2.2299E-05  2.9184E-03  1.4288E-02  1.2022E-05 -1.1519E-07 -4.1387E-08
  9.2912E-04  2.8400E-03  1.3705E-02  4.2137E-05  6.5133E-05  2.1503E-05  2.8032E-03  1.3668E-02  1.1407E-05 -1.0990E-07 -3.9724E-08
  8.5221E-04  2.7269E-03  1.3105E-02  4.0284E-05  6.2517E-05  2.0718E-05  2.6917E-03  1.3069E-02  1.0818E-05 -1.0480E-07 -3.8094E-08
  7.8279E-04  2.6198E-03  1.2538E-02  3.8527E-05  6.0029E-05  1.9962E-05  2.5861E-03  1.2504E-02  1.0268E-05 -9.9980E-08 -3.6532E-08
  7.2231E-04  2.5218E-03  1.2022E-02  3.6920E-05  5.7745E-05  1.9260E-05  2.4895E-03  1.1989E-02  9.7703E-06 -9.5589E-08 -3.5089E-08
  6.6951E-04  2.4324E-03  1.1552E-02  3.5452E-05  5.5653E-05  1.8610E-05  2.4013E-03  1.1521E-02  9.3212E-06 -9.1594E-08 -3.3761E-08
  6.2010E-04  2.3450E-03  1.1095E-02  3.4021E-05  5.3607E-05  1.7969E-05  2.3152E-03  1.1065E-02  8.8875E-06 -8.7709E-08 -3.2457E-08
  5.7531E-04  2.2620E-03  1.0662E-02  3.2662E-05  5.1657E-05  1.7353E-05  2.2334E-03  1.0633E-02  8.4802E-06 -8.4033E-08 -3.1210E-08
  5.3544E-04  2.1852E-03  1.0262E-02  3.1406E-05  4.9850E-05  1.6778E-05  2.1576E-03  1.0234E-02  8.1072E-06 -8.0646E-08 -3.0052E-08
  5.0054E-04  2.1149E-03  9.8974E-03  3.0258E-05  4.8192E-05  1.6246E-05  2.0883E-03  9.8706E-03  7.7695E-06 -7.7560E-08 -2.8987E-08
  4.6746E-04  2.0458E-03  9.5402E-03  2.9132E-05  4.6562E-05  1.5721E-05  2.0202E-03  9.5143E-03  7.4407E-06 -7.4539E-08 -2.7938E-08
  8.7873E-02  2.4018E-02  1.4122E-01  8.4948E-05  0.0000E+00  0.0000E+00  2.4012E-02  1.4120E-01  1.6736E-04  0.0000E+00  0.0000E+00
  7.3991E-02  2.1360E-02  1.2488E-01  9.6854E-05  0.0000E+00  0.0000E+00  2.1331E-02  1.2484E-01  1.4318E-04  0.0000E+00  0.0000E+00
  6.4864E-02  1.9612E-02  1.1409E-01  1.0421E-04  0.0000E+00  0.0000E+00  1.9568E-02  1.1404E-01  1.2774E-04  0.0000E+00  0.0000E+00
  5.4130E-02  1.7529E-02  1.0121E-01  1.1170E-04  0.0000E+00  0.0000E+00  1.7469E-02  1.0115E-01  1.0988E-04  0.0000E+00  0.0000E+00
  5.2531E-02  1.7388E-02  1.0034E-01  1.1051E-04  2.0689E-04  0.0000E+00  1.7329E-02  1.0028E-01  1.0870E-04 -3.1732E-13  0.0000E+00
  4.5354E-02  1.5932E-02  9.1354E-02  1.1166E-04  2.0629E-04  0.0000E+00  1.5866E-02  9.1284E-02  9.6652E-05 -1.1107E-07  0.0000E+00
  3.9177E-02  1.4669E-02  8.3550E-02  1.1379E-04  2.0407E-04  0.0000E+00  1.4596E-02  8.3474E-02  8.6469E-05 -1.7924E-07  0.0000E+00
  3.4529E-02  1.3684E-02  7.7476E-02  1.1443E-04  2.0107E-04  0.0000E+00  1.3607E-02  7.7397E-02  7.8726E-05 -2.1896E-07  0.0000E+00
  3.0594E-02  1.2820E-02  7.2156E-02  1.1417E-04  1.9739E-04  0.0000E+00  1.2740E-02  7.2074E-02  7.2080E-05 -2.4459E-07  0.0000E+00
  2.6911E-02  1.1978E-02  6.6992E-02  1.1309E-04  1.9279E-04  0.0000E+00  1.1896E-02  6.6908E-02  6.5757E-05 -2.6167E-07  0.0000E+00
  2.4074E-02  1.1304E-02  6.2862E-02  1.1160E-04  1.8834E-04  0.0000E+00  1.1221E-02  6.2777E-02  6.0793E-05 -2.7010E-07  0.0000E+00
  2.1629E-02  1.0699E-02  5.9170E-02  1.0975E-04  1.8371E-04  0.0000E+00  1.0616E-02  5.9086E-02  5.6429E-05 -2.7376E-07  0.0000E+00
  1.9871E-02  1.0248E-02  5.6428E-02  1.0804E-04  1.7987E-04  0.0000E+00  1.0165E-02  5.6343E-02  5.3233E-05 -2.7428E-07  0.0000E+00
  1.5073E-02  8.9311E-03  4.8459E-02  1.0139E-04  1.6659E-04  0.0000E+00  8.8506E-03  4.8377E-02  4.4176E-05 -2.6567E-07  0.0000E+00
  1.4899E-02  8.9053E-03  4.8304E-02  1.0101E-04  1.6609E-04  1.8003E-05  8.8251E-03  4.8222E-02  4.4002E-05 -2.6467E-07 -2.4772E-15
  1.4083E-02  8.6610E-03  4.6837E-02  9.9043E-05  1.6331E-04  1.9736E-05  8.5820E-03  4.6757E-02  4.2377E-05 -2.6175E-07 -7.3039E-09
  1.1844E-02  7.9797E-03  4.2758E-02  9.4420E-05  1.5487E-04  2.3238E-05  7.9032E-03  4.2680E-02  3.7922E-05 -2.5110E-07 -2.2077E-08
  9.8991E-03  7.3378E-03  3.8941E-02  8.9316E-05  1.4607E-04  2.5666E-05  7.2645E-03  3.8866E-02  3.3847E-05 -2.3814E-07 -3.2574E-08
  8.4184E-03  6.8079E-03  3.5812E-02  8.4591E-05  1.3818E-04  2.7012E-05  6.7378E-03  3.5741E-02  3.0578E-05 -2.2548E-07 -3.8840E-08
  7.1536E-03  6.3184E-03  3.2942E-02  7.9824E-05  1.3039E-04  2.7726E-05  6.2517E-03  3.2874E-02  2.7638E-05 -2.1236E-07 -4.2831E-08
  6.2529E-03  5.9433E-03  3.0757E-02  7.5916E-05  1.2409E-04  2.7933E-05  5.8795E-03  3.0692E-02  2.5439E-05 -2.0147E-07 -4.4792E-08
  5.3175E-03  5.5233E-03  2.8327E-02  7.1284E-05  1.1671E-04  2.7809E-05  5.4630E-03  2.8266E-02  2.3038E-05 -1.8848E-07 -4.5911E-08
  4.6104E-03  5.1802E-03  2.6356E-02  6.7310E-05  1.1044E-04  2.7440E-05  5.1229E-03  2.6298E-02  2.1123E-05 -1.7732E-07 -4.6049E-08
  4.0474E-03  4.8871E-03  2.4683E-02  6.3787E-05  1.0491E-04  2.6936E-05  4.8326E-03  2.4628E-02  1.9523E-05 -1.6744E-07 -4.5646E-08
  3.4356E-03  4.5427E-03  2.2732E-02  5.9500E-05  9.8211E-05  2.6122E-05  4.4916E-03  2.2680E-02  1.7688E-05 -1.5546E-07 -4.4589E-08
  2.9479E-03  4.2441E-03  2.1054E-02  5.5667E-05  9.2239E-05  2.5231E-05  4.1961E-03  2.1005E-02  1.6137E-05 -1.4480E-07 -4.3205E-08
  2.5567E-03  3.9846E-03  1.9606E-02  5.2253E-05  8.6932E-05  2.4320E-05  3.9394E-03  1.9561E-02  1.4821E-05 -1.3536E-07 -4.1673E-08
  2.2198E-03  3.7432E-03  1.8269E-02  4.9016E-05  8.1899E-05  2.3362E-05  3.7006E-03  1.8226E-02  1.3623E-05 -1.2646E-07 -3.9993E-08
  1.9349E-03  3.5228E-03  1.7058E-02  4.6013E-05  7.7231E-05  2.2398E-05  3.4828E-03  1.7018E-02  1.2554E-05 -1.1825E-07 -3.8263E-08
  1.7014E-03  3.3280E-03  1.5994E-02  4.3324E-05  7.3047E-05  2.1475E-05  3.2902E-03  1.5956E-02  1.1629E-05 -1.1095E-07 -3.6582E-08
  1.5078E-03  3.1551E-03  1.5057E-02  4.0917E-05  6.9295E-05  2.0606E-05  3.1194E-03  1.5022E-02  1.0824E-05 -1.0445E-07 -3.4989E-08
  1.3375E-03  2.9919E-03  1.4179E-02  3.8625E-05  6.5718E-05  1.9740E-05  2.9581E-03  1.4145E-02  1.0078E-05 -9.8290E-08 -3.3396E-08
  1.1896E-03  2.8404E-03  1.3368E-02  3.6486E-05  6.2371E-05  1.8901E-05  2.8084E-03  1.3336E-02  9.3993E-06 -9.2573E-08 -3.1851E-08
  1.0649E-03  2.7042E-03  1.2644E-02  3.4556E-05  5.9343E-05  1.8119E-05  2.6738E-03  1.2614E-02  8.7997E-06 -8.7437E-08 -3.0410E-08
  9.5990E-04  2.5820E-03  1.1999E-02  3.2819E-05  5.6612E-05  1.7396E-05  2.5532E-03  1.1970E-02  8.2710E-06 -8.2838E-08 -2.9080E-08
  8.6514E-04  2.4650E-03  1.1384E-02  3.1153E-05  5.3984E-05  1.6684E-05  2.4376E-03  1.1357E-02  7.7728E-06 -7.8443E-08 -2.7775E-08
  7.8145E-04  2.3552E-03  1.0811E-02  2.9588E-05  5.1509E-05  1.6000E-05  2.3291E-03  1.0785E-02  7.3131E-06 -7.4334E-08 -2.6525E-08
  7.0980E-04  2.2556E-03  1.0294E-02  2.8167E-05  4.9255E-05  1.5367E-05  2.2307E-03  1.0269E-02  6.9023E-06 -7.0618E-08 -2.5371E-08
  6.4834E-04  2.1653E-03  9.8277E-03  2.6881E-05  4.7207E-05  1.4783E-05  2.1415E-03  9.8039E-03  6.5356E-06 -6.7265E-08 -2.4311E-08
  5.9193E-04  2.0779E-03  9.3791E-03  2.5637E-05  4.5222E-05  1.4210E-05  2.0552E-03  9.3563E-03  6.1858E-06 -6.4035E-08 -2.3275E-08
  5.4124E-04  1.9951E-03  8.9565E-03  2.4461E-05  4.3339E-05  1.3660E-05  1.9734E-03  8.9347E-03  5.8592E-06 -6.0990E-08 -2.2284E-08
  4.9729E-04  1.9194E-03  8.5720E-03  2.3388E-05  4.1614E-05  1.3151E-05  1.8987E-03  8.5511E-03  5.5646E-06 -5.8220E-08 -2.1370E-08
  4.5907E-04  1.8503E-03  8.2226E-03  2.2410E-05  4.0037E-05  1.2682E-05  1.8304E-03  8.2026E-03  5.2992E-06 -5.5704E-08 -2.0531E-08
  4.2345E-04  1.7828E-03  7.8833E-03  2.1459E-05  3.8499E-05  1.2220E-05  1.7638E-03  7.8642E-03  5.0434E-06 -5.3261E-08 -1.9708E-08
  3.9130E-04  1.7187E-03  7.5626E-03  2.0557E-05  3.7036E-05  1.1777E-05  1.7004E-03  7.5442E-03  4.8037E-06 -5.0953E-08 -1.8923E-08
  3.6279E-04  1.6594E-03  7.2672E-03  1.9726E-05  3.5682E-05  1.1365E-05  1.6419E-03  7.2496E-03  4.5844E-06 -4.8830E-08 -1.8194E-08
  3.3794E-04  1.6051E-03  6.9981E-03  1.8968E-05  3.4444E-05  1.0986E-05  1.5882E-03  6.9812E-03  4.3863E-06 -4.6899E-08 -1.7526E-08
  3.1446E-04  1.5518E-03  6.7349E-03  1.8225E-05  3.3227E-05  1.0611E-05  1.5355E-03  6.7186E-03  4.1937E-06 -4.5011E-08 -1.6869E-08
  7.9281E-02  1.8562E-02  1.1177E-01  5.2843E-05  0.0000E+00  0.0000E+00  1.8560E-02  1.1176E-01  1.0476E-04  0.0000E+00  0.0000E+00
  6.5934E-02  1.6545E-02  9.8208E-02  6.0617E-05  0.0000E+00  0.0000E+00  1.6528E-02  9.8188E-02  8.9027E-05  0.0000E+00  0.0000E+00
  5.7277E-02  1.5214E-02  8.9308E-02  6.5834E-05  0.0000E+00  0.0000E+00  1.5187E-02  8.9278E-02  7.9041E-05  0.0000E+00  0.0000E+00
  4.7223E-02  1.3624E-02  7.8746E-02  7.1480E-05  0.0000E+00  0.0000E+00  1.3585E-02  7.8705E-02  6.7557E-05  0.0000E+00  0.0000E+00
  4.5777E-02  1.3516E-02  7.8034E-02  7.0662E-05  1.7435E-04  0.0000E+00  1.3478E-02  7.7994E-02  6.6794E-05 -2.0695E-13  0.0000E+00
  3.9152E-02  1.2400E-02  7.0708E-02  7.1575E-05  1.7091E-04  0.0000E+00  1.2357E-02  7.0663E-02  5.9100E-05 -7.2221E-08  0.0000E+00
  3.3515E-02  1.1429E-02  6.4379E-02  7.3447E-05  1.6691E-04  0.0000E+00  1.1381E-02  6.4330E-02  5.2627E-05 -1.1612E-07  0.0000E+00
  2.9314E-02  1.0670E-02  5.9475E-02  7.4206E-05  1.6290E-04  0.0000E+00  1.0619E-02  5.9423E-02  4.7726E-05 -1.4142E-07  0.0000E+00
  2.5786E-02  1.0003E-02  5.5196E-02  7.4286E-05  1.5863E-04  0.0000E+00  9.9491E-03  5.5142E-02  4.3537E-05 -1.5752E-07  0.0000E+00
  2.2511E-02  9.3516E-03  5.1059E-02  7.3777E-05  1.5376E-04  0.0000E+00  9.2968E-03  5.1003E-02  3.9566E-05 -1.6802E-07  0.0000E+00
  2.0007E-02  8.8286E-03  4.7762E-02  7.2920E-05  1.4930E-04  0.0000E+00  8.7732E-03  4.7706E-02  3.6460E-05 -1.7299E-07  0.0000E+00
  1.7865E-02  8.3588E-03  4.4825E-02  7.1778E-05  1.4485E-04  0.0000E+00  8.3032E-03  4.4768E-02  3.3739E-05 -1.7491E-07  0.0000E+00
  1.6333E-02  8.0084E-03  4.2649E-02  7.0695E-05  1.4125E-04  0.0000E+00  7.9530E-03  4.2593E-02  3.1752E-05 -1.7491E-07  0.0000E+00
  1.2197E-02  6.9821E-03  3.6357E-02  6.6330E-05  1.2927E-04  0.0000E+00  6.9283E-03  3.6303E-02  2.6149E-05 -1.6840E-07  0.0000E+00
  1.2052E-02  6.9620E-03  3.6235E-02  6.6069E-05  1.2886E-04  1.4043E-05  6.9084E-03  3.6181E-02  2.6041E-05 -1.6774E-07 -1.5717E-15
  1.1356E-02  6.7713E-03  3.5083E-02  6.4706E-05  1.2642E-04  1.5208E-05  6.7186E-03  3.5030E-02  2.5041E-05 -1.6568E-07 -4.6231E-09
  9.4607E-03  6.2386E-03  3.1888E-02  6.1613E-05  1.1912E-04  1.7520E-05  6.1877E-03  3.1837E-02  2.2307E-05 -1.5837E-07 -1.3924E-08
  7.8313E-03  5.7360E-03  2.8913E-02  5.8167E-05  1.1165E-04  1.9056E-05  5.6874E-03  2.8864E-02  1.9819E-05 -1.4965E-07 -2.0468E-08
  6.6023E-03  5.3205E-03  2.6485E-02  5.4965E-05  1.0506E-04  1.9843E-05  5.2741E-03  2.6439E-02  1.7831E-05 -1.4123E-07 -2.4326E-08
  5.5618E-03  4.9362E-03  2.4267E-02  5.1731E-05  9.8624E-05  2.0187E-05  4.8922E-03  2.4223E-02  1.6051E-05 -1.3258E-07 -2.6737E-08
  4.8267E-03  4.6414E-03  2.2585E-02  4.9080E-05  9.3481E-05  2.0206E-05  4.5994E-03  2.2543E-02  1.4726E-05 -1.2544E-07 -2.7887E-08
  4.0696E-03  4.3111E-03  2.0722E-02  4.5941E-05  8.7508E-05  1.9975E-05  4.2715E-03  2.0682E-02  1.3282E-05 -1.1698E-07 -2.8492E-08
  3.5018E-03  4.0410E-03  1.9216E-02  4.3252E-05  8.2470E-05  1.9598E-05  4.0036E-03  1.9178E-02  1.2137E-05 -1.0974E-07 -2.8497E-08
  3.0530E-03  3.8102E-03  1.7942E-02  4.0872E-05  7.8058E-05  1.9143E-05  3.7747E-03  1.7906E-02  1.1183E-05 -1.0337E-07 -2.8177E-08
  2.5691E-03  3.5389E-03  1.6461E-02  3.7984E-05  7.2753E-05  1.8456E-05  3.5058E-03  1.6428E-02  1.0092E-05 -9.5665E-08 -2.7437E-08
  2.1866E-03  3.3035E-03  1.5193E-02  3.5408E-05  6.8056E-05  1.7734E-05  3.2725E-03  1.5162E-02  9.1734E-06 -8.8842E-08 -2.6507E-08
  1.8823E-03  3.0990E-03  1.4103E-02  3.3122E-05  6.3906E-05  1.7014E-05  3.0699E-03  1.4073E-02  8.3969E-06 -8.2824E-08 -2.5497E-08
  1.6221E-03  2.9086E-03  1.3099E-02  3.0960E-05  5.9993E-05  1.6271E-05  2.8814E-03  1.3072E-02  7.6930E-06 -7.7168E-08 -2.4403E-08
  1.4036E-03  2.7349E-03  1.2193E-02  2.8962E-05  5.6382E-05  1.5534E-05  2.7093E-03  1.2167E-02  7.0666E-06 -7.1972E-08 -2.3286E-08
  1.2258E-03  2.5812E-03  1.1400E-02  2.7178E-05  5.3161E-05  1.4836E-05  2.5572E-03  1.1376E-02  6.5263E-06 -6.7361E-08 -2.2208E-08
  1.0794E-03  2.4450E-03  1.0703E-02  2.5585E-05  5.0285E-05  1.4185E-05  2.4223E-03  1.0680E-02  6.0576E-06 -6.3266E-08 -2.1192E-08
  9.5142E-04  2.3163E-03  1.0051E-02  2.4075E-05  4.7553E-05  1.3542E-05  2.2949E-03  1.0030E-02  5.6249E-06 -5.9401E-08 -2.0181E-08
  8.4090E-04  2.1969E-03  9.4519E-03  2.2669E-05  4.5008E-05  1.2923E-05  2.1767E-03  9.4317E-03  5.2317E-06 -5.5821E-08 -1.9204E-08
  7.4836E-04  2.0896E-03  8.9181E-03  2.1404E-05  4.2713E-05  1.2350E-05  2.0705E-03  8.8990E-03  4.8855E-06 -5.2613E-08 -1.8297E-08
  6.7082E-04  1.9934E-03  8.4433E-03  2.0269E-05  4.0649E-05  1.1823E-05  1.9753E-03  8.4252E-03  4.5810E-06 -4.9747E-08 -1.7462E-08
  6.0124E-04  1.9012E-03  7.9923E-03  1.9183E-05  3.8670E-05  1.1306E-05  1.8841E-03  7.9751E-03  4.2947E-06 -4.7014E-08 -1.6645E-08
  5.4014E-04  1.8148E-03  7.5728E-03  1.8167E-05  3.6812E-05  1.0813E-05  1.7986E-03  7.5565E-03  4.0313E-06 -4.4465E-08 -1.5865E-08
  4.8809E-04  1.7364E-03  7.1950E-03  1.7246E-05  3.5124E-05  1.0358E-05  1.7210E-03  7.1796E-03  3.7964E-06 -4.2164E-08 -1.5147E-08
  4.4368E-04  1.6654E-03  6.8554E-03  1.6415E-05  3.3595E-05  9.9403E-06  1.6507E-03  6.8406E-03  3.5872E-06 -4.0092E-08 -1.4489E-08
  4.0311E-04  1.5967E-03  6.5291E-03  1.5614E-05  3.2117E-05  9.5318E-06  1.5827E-03  6.5151E-03  3.3881E-06 -3.8100E-08 -1.3847E-08
  3.6682E-04  1.5316E-03  6.2224E-03  1.4858E-05  3.0717E-05  9.1411E-06  1.5183E-03  6.2091E-03  3.2026E-06 -3.6226E-08 -1.3234E-08
  3.3551E-04  1.4722E-03  5.9440E-03  1.4170E-05  2.9439E-05  8.7808E-06  1.4595E-03  5.9312E-03  3.0356E-06 -3.4523E-08 -1.2671E-08
  3.0841E-04  1.4179E-03  5.6915E-03  1.3545E-05  2.8274E-05  8.4495E-06  1.4058E-03  5.6793E-03  2.8855E-06 -3.2980E-08 -1.2154E-08
  2.8325E-04  1.3650E-03  5.4467E-03  1.2938E-05  2.7138E-05  8.1245E-06  1.3534E-03  5.4350E-03  2.7410E-06 -3.1484E-08 -1.1649E-08
  2.6064E-04  1.3147E-03  5.2157E-03  1.2364E-05  2.6061E-05  7.8140E-06  1.3036E-03  5.2046E-03  2.6059E-06 -3.0074E-08 -1.1167E-08
  2.4068E-04  1.2682E-03  5.0034E-03  1.1837E-05  2.5067E-05  7.5258E-06  1.2576E-03  4.9928E-03  2.4826E-06 -2.8778E-08 -1.0722E-08
  2.2334E-04  1.2257E-03  4.8104E-03  1.1357E-05  2.4158E-05  7.2610E-06  1.2155E-03  4.8002E-03  2.3713E-06 -2.7601E-08 -1.0313E-08
  2.0703E-04  1.1839E-03  4.6218E-03  1.0887E-05  2.3268E-05  7.0003E-06  1.1741E-03  4.6120E-03  2.2634E-06 -2.6452E-08 -9.9125E-09
  7.1033E-02  1.4730E-02  8.6239E-02  3.1451E-05  0.0000E+00  0.0000E+00  1.4729E-02  8.6237E-02  6.2594E-05  0.0000E+00  0.0000E+00
  5.8302E-02  1.3158E-02  7.5268E-02  3.5552E-05  0.0000E+00  0.0000E+00  1.3148E-02  7.5258E-02  5.2818E-05  0.0000E+00  0.0000E+00
  5.0159E-02  1.2116E-02  6.8113E-02  3.8842E-05  0.0000E+00  0.0000E+00  1.2099E-02  6.8096E-02  4.6651E-05  0.0000E+00  0.0000E+00
  4.0825E-02  1.0864E-02  5.9672E-02  4.2775E-05  0.0000E+00  0.0000E+00  1.0840E-02  5.9648E-02  3.9603E-05  0.0000E+00  0.0000E+00
  3.9528E-02  1.0779E-02  5.9103E-02  4.2241E-05  1.4486E-04  0.0000E+00  1.0756E-02  5.9080E-02  3.9135E-05 -1.3129E-13  0.0000E+00
  3.3470E-02  9.8965E-03  5.3288E-02  4.2856E-05  1.3953E-04  0.0000E+00  9.8704E-03  5.3262E-02  3.4446E-05 -4.5666E-08  0.0000E+00
  2.8376E-02  9.1262E-03  4.8290E-02  4.4418E-05  1.3447E-04  0.0000E+00  9.0966E-03  4.8260E-02  3.0521E-05 -7.3135E-08  0.0000E+00
  2.4618E-02  8.5224E-03  4.4436E-02  4.5188E-05  1.2994E-04  0.0000E+00  8.4906E-03  4.4404E-02  2.7564E-05 -8.8772E-08  0.0000E+00
  2.1489E-02  7.9900E-03  4.1086E-02  4.5476E-05  1.2547E-04  0.0000E+00  7.9567E-03  4.1052E-02  2.5047E-05 -9.8577E-08  0.0000E+00
  1.8609E-02  7.4698E-03  3.7860E-02  4.5359E-05  1.2064E-04  0.0000E+00  7.4355E-03  3.7825E-02  2.2670E-05 -1.0481E-07  0.0000E+00
  1.6425E-02  7.0511E-03  3.5299E-02  4.4958E-05  1.1640E-04  0.0000E+00  7.0163E-03  3.5264E-02  2.0819E-05 -1.0761E-07  0.0000E+00
  1.4570E-02  6.6745E-03  3.3025E-02  4.4342E-05  1.1228E-04  0.0000E+00  6.6395E-03  3.2990E-02  1.9203E-05 -1.0852E-07  0.0000E+00
  1.3252E-02  6.3933E-03  3.1346E-02  4.3723E-05  1.0903E-04  0.0000E+00  6.3583E-03  3.1310E-02  1.8025E-05 -1.0830E-07  0.0000E+00
  9.7333E-03  5.5680E-03  2.6515E-02  4.1084E-05  9.8537E-05  0.0000E+00  5.5340E-03  2.6481E-02  1.4725E-05 -1.0359E-07  0.0000E+00
  9.6133E-03  5.5518E-03  2.6421E-02  4.0910E-05  9.8209E-05  1.0746E-05  5.5180E-03  2.6387E-02  1.4661E-05 -1.0317E-07 -9.6451E-16
  9.0276E-03  5.3982E-03  2.5542E-02  4.0014E-05  9.6116E-05  1.1494E-05  5.3650E-03  2.5508E-02  1.4076E-05 -1.0177E-07 -2.8396E-09
  7.4464E-03  4.9689E-03  2.3109E-02  3.8079E-05  8.9956E-05  1.2942E-05  4.9369E-03  2.3077E-02  1.2479E-05 -9.6906E-08 -8.5193E-09
  6.1008E-03  4.5634E-03  2.0856E-02  3.5891E-05  8.3762E-05  1.3848E-05  4.5329E-03  2.0825E-02  1.1033E-05 -9.1203E-08 -1.2474E-08
  5.0961E-03  4.2280E-03  1.9025E-02  3.3844E-05  7.8370E-05  1.4257E-05  4.1989E-03  1.8996E-02  9.8835E-06 -8.5767E-08 -1.4772E-08
  4.2534E-03  3.9176E-03  1.7360E-02  3.1770E-05  7.3175E-05  1.4366E-05  3.8901E-03  1.7332E-02  8.8588E-06 -8.0231E-08 -1.6179E-08
  3.6632E-03  3.6795E-03  1.6102E-02  3.0067E-05  6.9062E-05  1.4280E-05  3.6533E-03  1.6076E-02  8.0985E-06 -7.5693E-08 -1.6826E-08
  3.0605E-03  3.4127E-03  1.4714E-02  2.8050E-05  6.4327E-05  1.4011E-05  3.3881E-03  1.4689E-02  7.2743E-06 -7.0344E-08 -1.7132E-08
  2.6124E-03  3.1946E-03  1.3597E-02  2.6324E-05  6.0366E-05  1.3662E-05  3.1715E-03  1.3573E-02  6.6226E-06 -6.5795E-08 -1.7084E-08
  2.2610E-03  3.0082E-03  1.2655E-02  2.4799E-05  5.6921E-05  1.3275E-05  2.9863E-03  1.2633E-02  6.0817E-06 -6.1801E-08 -1.6845E-08
  1.8852E-03  2.7892E-03  1.1565E-02  2.2952E-05  5.2807E-05  1.2719E-05  2.7689E-03  1.1544E-02  5.4659E-06 -5.7002E-08 -1.6347E-08
  1.5908E-03  2.5993E-03  1.0634E-02  2.1309E-05  4.9190E-05  1.2154E-05  2.5804E-03  1.0615E-02  4.9495E-06 -5.2768E-08 -1.5742E-08
  1.3584E-03  2.4344E-03  9.8372E-03  1.9856E-05  4.6013E-05  1.1603E-05  2.4167E-03  9.8195E-03  4.5145E-06 -4.9049E-08 -1.5098E-08
  1.1613E-03  2.2811E-03  9.1064E-03  1.8485E-05  4.3035E-05  1.1044E-05  2.2646E-03  9.0899E-03  4.1216E-06 -4.5566E-08 -1.4408E-08
  9.9714E-04  2.1412E-03  8.4486E-03  1.7223E-05  4.0301E-05  1.0496E-05  2.1258E-03  8.4332E-03  3.7732E-06 -4.2377E-08 -1.3709E-08
  8.6456E-04  2.0176E-03  7.8751E-03  1.6100E-05  3.7873E-05  9.9837E-06  2.0032E-03  7.8607E-03  3.4737E-06 -3.9558E-08 -1.3041E-08
  7.5610E-04  1.9081E-03  7.3727E-03  1.5101E-05  3.5715E-05  9.5098E-06  1.8946E-03  7.3591E-03  3.2147E-06 -3.7061E-08 -1.2413E-08
  6.6195E-04  1.8048E-03  6.9042E-03  1.4156E-05  3.3674E-05  9.0453E-06  1.7921E-03  6.8915E-03  2.9764E-06 -3.4711E-08 -1.1792E-08
  5.8118E-04  1.7091E-03  6.4746E-03  1.3280E-05  3.1779E-05  8.6015E-06  1.6971E-03  6.4627E-03  2.7604E-06 -3.2540E-08 -1.1194E-08
  5.1398E-04  1.6231E-03  6.0930E-03  1.2494E-05  3.0077E-05  8.1929E-06  1.6118E-03  6.0818E-03  2.5708E-06 -3.0601E-08 -1.0641E-08
  4.5800E-04  1.5461E-03  5.7546E-03  1.1791E-05  2.8552E-05  7.8191E-06  1.5354E-03  5.7440E-03  2.4045E-06 -2.8872E-08 -1.0134E-08
