 # Mon Nov 10 18:17:11 2008
 # MSTW 2008 NNLO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
  7.9278E-04  2.8623E-03  2.2122E-02  2.4961E-05  3.9449E-05  1.4861E-05  2.8526E-03  2.2069E-02  1.0783E-06 -1.9794E-07 -7.4455E-08
  7.4462E-04  2.7442E-03  2.1327E-02  2.4007E-05  3.8013E-05  1.4388E-05  2.7347E-03  2.1276E-02  1.0247E-06 -1.8997E-07 -7.1743E-08
  7.0048E-04  2.6326E-03  2.0571E-02  2.3100E-05  3.6644E-05  1.3933E-05  2.6233E-03  2.0522E-02  9.7451E-07 -1.8241E-07 -6.9141E-08
  6.6084E-04  2.5298E-03  1.9871E-02  2.2260E-05  3.5375E-05  1.3507E-05  2.5207E-03  1.9824E-02  9.2871E-07 -1.7543E-07 -6.6717E-08
  6.2575E-04  2.4361E-03  1.9229E-02  2.1491E-05  3.4212E-05  1.3112E-05  2.4273E-03  1.9184E-02  8.8739E-07 -1.6906E-07 -6.4482E-08
  5.9218E-04  2.3446E-03  1.8599E-02  2.0735E-05  3.3067E-05  1.2720E-05  2.3359E-03  1.8555E-02  8.4728E-07 -1.6280E-07 -6.2276E-08
  7.4941E-02  3.6272E-02  2.0697E-01  4.7075E-05  0.0000E+00  0.0000E+00  3.6491E-02  2.0645E-01  2.3253E-05  0.0000E+00  0.0000E+00
  6.2151E-02  3.1948E-02  1.8639E-01  5.3090E-05  0.0000E+00  0.0000E+00  3.2122E-02  1.8592E-01  1.9416E-05  0.0000E+00  0.0000E+00
  5.3944E-02  2.9093E-02  1.7249E-01  5.7396E-05  0.0000E+00  0.0000E+00  2.9238E-02  1.7206E-01  1.7025E-05  0.0000E+00  0.0000E+00
  4.4506E-02  2.5700E-02  1.5562E-01  6.2338E-05  0.0000E+00  0.0000E+00  2.5812E-02  1.5524E-01  1.4332E-05  0.0000E+00  0.0000E+00
  4.3180E-02  2.5471E-02  1.5449E-01  6.1671E-05  1.4535E-04  0.0000E+00  2.5582E-02  1.5412E-01  1.4174E-05 -5.8446E-13  0.0000E+00
  3.7020E-02  2.3109E-02  1.4247E-01  6.1087E-05  1.4279E-04  0.0000E+00  2.3201E-02  1.4213E-01  1.2393E-05 -2.0527E-07  0.0000E+00
  3.1789E-02  2.1053E-02  1.3181E-01  6.3180E-05  1.3978E-04  0.0000E+00  2.1127E-02  1.3150E-01  1.0913E-05 -3.3443E-07  0.0000E+00
  2.7901E-02  1.9457E-02  1.2340E-01  6.4258E-05  1.3674E-04  0.0000E+00  1.9517E-02  1.2311E-01  9.8073E-06 -4.1182E-07  0.0000E+00
  2.4642E-02  1.8063E-02  1.1595E-01  6.4731E-05  1.3349E-04  0.0000E+00  1.8112E-02  1.1568E-01  8.8736E-06 -4.6345E-07  0.0000E+00
  2.1619E-02  1.6714E-02  1.0864E-01  6.4710E-05  1.2974E-04  0.0000E+00  1.6752E-02  1.0838E-01  7.9987E-06 -4.9952E-07  0.0000E+00
  1.9308E-02  1.5637E-02  1.0273E-01  6.4320E-05  1.2630E-04  0.0000E+00  1.5668E-02  1.0249E-01  7.3215E-06 -5.1881E-07  0.0000E+00
  1.7330E-02  1.4678E-02  9.7395E-02  6.3655E-05  1.2284E-04  0.0000E+00  1.4702E-02  9.7170E-02  6.7336E-06 -5.2885E-07  0.0000E+00
  1.5915E-02  1.3966E-02  9.3403E-02  6.2962E-05  1.2002E-04  0.0000E+00  1.3986E-02  9.3188E-02  6.3074E-06 -5.3218E-07  0.0000E+00
  1.2084E-02  1.1910E-02  8.1657E-02  5.9911E-05  1.1061E-04  0.0000E+00  1.1919E-02  8.1471E-02  5.1229E-06 -5.2258E-07  0.0000E+00
  1.1948E-02  1.1871E-02  8.1430E-02  5.9687E-05  1.1027E-04  1.2698E-05  1.1879E-02  8.1244E-02  5.1018E-06 -5.2076E-07 -4.9960E-15
  1.1301E-02  1.1497E-02  7.9259E-02  5.8276E-05  1.0837E-04  1.3851E-05  1.1504E-02  7.9080E-02  4.8943E-06 -5.1656E-07 -1.4716E-08
  9.5352E-03  1.0449E-02  7.3100E-02  5.6017E-05  1.0255E-04  1.6193E-05  1.0452E-02  7.2936E-02  4.3252E-06 -4.9926E-07 -4.4749E-08
  8.0089E-03  9.4741E-03  6.7270E-02  5.3367E-05  9.6559E-05  1.7840E-05  9.4729E-03  6.7121E-02  3.8129E-06 -4.7702E-07 -6.6511E-08
  6.8502E-03  8.6781E-03  6.2437E-02  5.0846E-05  9.1224E-05  1.8774E-05  8.6742E-03  6.2299E-02  3.4077E-06 -4.5459E-07 -7.9820E-08
  5.8623E-03  7.9509E-03  5.7956E-02  4.8251E-05  8.5989E-05  1.9292E-05  7.9449E-03  5.7830E-02  3.0481E-06 -4.3083E-07 -8.8576E-08
  5.1592E-03  7.3993E-03  5.4513E-02  4.6094E-05  8.1782E-05  1.9465E-05  7.3920E-03  5.4395E-02  2.7822E-06 -4.1078E-07 -9.3102E-08
  4.4289E-03  6.7882E-03  5.0648E-02  4.3505E-05  7.6869E-05  1.9426E-05  6.7797E-03  5.0540E-02  2.4949E-06 -3.8656E-07 -9.5997E-08
  3.8762E-03  6.2945E-03  4.7484E-02  4.1262E-05  7.2704E-05  1.9216E-05  6.2852E-03  4.7384E-02  2.2685E-06 -3.6551E-07 -9.6777E-08
  3.4352E-03  5.8768E-03  4.4777E-02  3.9256E-05  6.9041E-05  1.8910E-05  5.8671E-03  4.4683E-02  2.0810E-06 -3.4670E-07 -9.6368E-08
  2.9547E-03  5.3915E-03  4.1591E-02  3.6797E-05  6.4615E-05  1.8403E-05  5.3813E-03  4.1505E-02  1.8681E-06 -3.2367E-07 -9.4665E-08
  2.5700E-03  4.9756E-03  3.8825E-02  3.4581E-05  6.0676E-05  1.7837E-05  4.9652E-03  3.8745E-02  1.6899E-06 -3.0300E-07 -9.2197E-08
  2.2599E-03  4.6183E-03  3.6419E-02  3.2596E-05  5.7181E-05  1.7252E-05  4.6079E-03  3.6345E-02  1.5401E-06 -2.8456E-07 -8.9344E-08
  1.9913E-03  4.2895E-03  3.4180E-02  3.0703E-05  5.3871E-05  1.6631E-05  4.2791E-03  3.4111E-02  1.4051E-06 -2.6704E-07 -8.6134E-08
  1.7626E-03  3.9925E-03  3.2134E-02  2.8937E-05  5.0805E-05  1.6003E-05  3.9822E-03  3.2070E-02  1.2855E-06 -2.5079E-07 -8.2766E-08
  1.5739E-03  3.7327E-03  3.0325E-02  2.7349E-05  4.8058E-05  1.5397E-05  3.7226E-03  3.0265E-02  1.1829E-06 -2.3624E-07 -7.9451E-08
  1.4163E-03  3.5044E-03  2.8720E-02  2.5921E-05  4.5597E-05  1.4824E-05  3.4945E-03  2.8664E-02  1.0943E-06 -2.2321E-07 -7.6275E-08
  1.2765E-03  3.2910E-03  2.7204E-02  2.4557E-05  4.3252E-05  1.4250E-05  3.2813E-03  2.7152E-02  1.0127E-06 -2.1081E-07 -7.3069E-08
  1.1540E-03  3.0947E-03  2.5797E-02  2.3279E-05  4.1059E-05  1.3692E-05  3.0852E-03  2.5748E-02  9.3895E-07 -1.9925E-07 -6.9936E-08
  1.0499E-03  2.9199E-03  2.4533E-02  2.2122E-05  3.9076E-05  1.3170E-05  2.9107E-03  2.4487E-02  8.7422E-07 -1.8881E-07 -6.6996E-08
  9.6133E-04  2.7645E-03  2.3400E-02  2.1077E-05  3.7288E-05  1.2685E-05  2.7555E-03  2.3356E-02  8.1747E-07 -1.7943E-07 -6.4264E-08
  8.8069E-04  2.6168E-03  2.2314E-02  2.0072E-05  3.5568E-05  1.2206E-05  2.6081E-03  2.2273E-02  7.6430E-07 -1.7043E-07 -6.1568E-08
  8.0876E-04  2.4795E-03  2.1296E-02  1.9125E-05  3.3948E-05  1.1744E-05  2.4710E-03  2.1257E-02  7.1551E-07 -1.6198E-07 -5.8974E-08
  7.4653E-04  2.3558E-03  2.0372E-02  1.8263E-05  3.2474E-05  1.1316E-05  2.3476E-03  2.0335E-02  6.7215E-07 -1.5431E-07 -5.6568E-08
  6.9262E-04  2.2447E-03  1.9536E-02  1.7480E-05  3.1134E-05  1.0919E-05  2.2367E-03  1.9501E-02  6.3363E-07 -1.4737E-07 -5.4349E-08
  6.4263E-04  2.1379E-03  1.8727E-02  1.6722E-05  2.9836E-05  1.0529E-05  2.1302E-03  1.8693E-02  5.9706E-07 -1.4066E-07 -5.2169E-08
  5.9723E-04  2.0376E-03  1.7961E-02  1.6003E-05  2.8605E-05  1.0153E-05  2.0300E-03  1.7929E-02  5.6307E-07 -1.3431E-07 -5.0078E-08
  5.5741E-04  1.9465E-03  1.7261E-02  1.5346E-05  2.7477E-05  9.8049E-06  1.9392E-03  1.7231E-02  5.3257E-07 -1.2852E-07 -4.8142E-08
  5.2243E-04  1.8639E-03  1.6622E-02  1.4746E-05  2.6446E-05  9.4826E-06  1.8568E-03  1.6593E-02  5.0520E-07 -1.2325E-07 -4.6358E-08
  4.8948E-04  1.7838E-03  1.5999E-02  1.4160E-05  2.5440E-05  9.1648E-06  1.7769E-03  1.5972E-02  4.7892E-07 -1.1812E-07 -4.4604E-08
  4.5937E-04  1.7083E-03  1.5408E-02  1.3604E-05  2.4484E-05  8.8595E-06  1.7016E-03  1.5381E-02  4.5440E-07 -1.1326E-07 -4.2924E-08
  4.3240E-04  1.6388E-03  1.4861E-02  1.3091E-05  2.3600E-05  8.5747E-06  1.6323E-03  1.4836E-02  4.3206E-07 -1.0877E-07 -4.1363E-08
  4.0860E-04  1.5757E-03  1.4361E-02  1.2621E-05  2.2790E-05  8.3117E-06  1.5694E-03  1.4336E-02  4.1196E-07 -1.0468E-07 -3.9925E-08
  3.8589E-04  1.5140E-03  1.3870E-02  1.2161E-05  2.1995E-05  8.0515E-06  1.5079E-03  1.3846E-02  3.9249E-07 -1.0067E-07 -3.8508E-08
  6.2892E-02  2.6109E-02  1.7177E-01  2.4866E-05  0.0000E+00  0.0000E+00  2.6230E-02  1.7148E-01  1.2597E-05  0.0000E+00  0.0000E+00
  5.1481E-02  2.2850E-02  1.5384E-01  2.8427E-05  0.0000E+00  0.0000E+00  2.2945E-02  1.5358E-01  1.0389E-05  0.0000E+00  0.0000E+00
  4.4257E-02  2.0711E-02  1.4179E-01  3.1354E-05  0.0000E+00  0.0000E+00  2.0789E-02  1.4156E-01  9.0294E-06  0.0000E+00  0.0000E+00
  3.6056E-02  1.8184E-02  1.2724E-01  3.4988E-05  0.0000E+00  0.0000E+00  1.8242E-02  1.2704E-01  7.5137E-06  0.0000E+00  0.0000E+00
  3.4943E-02  1.8013E-02  1.2627E-01  3.4589E-05  1.1352E-04  0.0000E+00  1.8071E-02  1.2606E-01  7.4277E-06 -3.8936E-13  0.0000E+00
  2.9668E-02  1.6265E-02  1.1596E-01  3.3982E-05  1.0975E-04  0.0000E+00  1.6312E-02  1.1578E-01  6.4358E-06 -1.3634E-07  0.0000E+00
  2.5239E-02  1.4751E-02  1.0686E-01  3.5781E-05  1.0612E-04  0.0000E+00  1.4788E-02  1.0669E-01  5.6193E-06 -2.2133E-07  0.0000E+00
  2.1979E-02  1.3581E-02  9.9711E-02  3.6834E-05  1.0286E-04  0.0000E+00  1.3610E-02  9.9554E-02  5.0149E-06 -2.7174E-07  0.0000E+00
  1.9268E-02  1.2563E-02  9.3397E-02  3.7451E-05  9.9634E-05  0.0000E+00  1.2586E-02  9.3249E-02  4.5081E-06 -3.0496E-07  0.0000E+00
  1.6775E-02  1.1582E-02  8.7220E-02  3.7733E-05  9.6116E-05  0.0000E+00  1.1598E-02  8.7083E-02  4.0366E-06 -3.2773E-07  0.0000E+00
  1.4884E-02  1.0802E-02  8.2246E-02  3.7710E-05  9.3007E-05  0.0000E+00  1.0814E-02  8.2116E-02  3.6741E-06 -3.3954E-07  0.0000E+00
  1.3276E-02  1.0109E-02  7.7771E-02  3.7477E-05  8.9976E-05  0.0000E+00  1.0117E-02  7.7648E-02  3.3613E-06 -3.4529E-07  0.0000E+00
  1.2133E-02  9.5962E-03  7.4429E-02  3.7170E-05  8.7567E-05  0.0000E+00  9.6020E-03  7.4312E-02  3.1357E-06 -3.4682E-07  0.0000E+00
  9.0702E-03  8.1229E-03  6.4641E-02  3.5579E-05  7.9756E-05  0.0000E+00  8.1225E-03  6.4540E-02  2.5143E-06 -3.3855E-07  0.0000E+00
  8.9646E-03  8.0944E-03  6.4451E-02  3.5439E-05  7.9495E-05  9.1862E-06  8.0939E-03  6.4351E-02  2.5035E-06 -3.3733E-07 -3.2335E-15
  8.4532E-03  7.8279E-03  6.2651E-02  3.4486E-05  7.7952E-05  9.9044E-06  7.8271E-03  6.2554E-02  2.3956E-06 -3.3422E-07 -9.5204E-09
  7.0674E-03  7.0835E-03  5.7556E-02  3.3221E-05  7.3298E-05  1.1336E-05  7.0800E-03  5.7467E-02  2.1011E-06 -3.2188E-07 -2.8849E-08
  5.8809E-03  6.3936E-03  5.2754E-02  3.1672E-05  6.8584E-05  1.2303E-05  6.3882E-03  5.2673E-02  1.8382E-06 -3.0644E-07 -4.2724E-08
  4.9885E-03  5.8330E-03  4.8789E-02  3.0172E-05  6.4450E-05  1.2813E-05  5.8264E-03  4.8715E-02  1.6319E-06 -2.9108E-07 -5.1108E-08
  4.2341E-03  5.3230E-03  4.5128E-02  2.8612E-05  6.0443E-05  1.3052E-05  5.3155E-03  4.5059E-02  1.4501E-06 -2.7498E-07 -5.6533E-08
  3.7014E-03  4.9377E-03  4.2324E-02  2.7307E-05  5.7252E-05  1.3087E-05  4.9297E-03  4.2260E-02  1.3165E-06 -2.6150E-07 -5.9265E-08
  3.1524E-03  4.5124E-03  3.9187E-02  2.5734E-05  5.3559E-05  1.2971E-05  4.5040E-03  3.9128E-02  1.1731E-06 -2.4531E-07 -6.0916E-08
  2.7401E-03  4.1701E-03  3.6628E-02  2.4368E-05  5.0453E-05  1.2760E-05  4.1615E-03  3.6574E-02  1.0608E-06 -2.3132E-07 -6.1242E-08
  2.4134E-03  3.8815E-03  3.4445E-02  2.3146E-05  4.7739E-05  1.2498E-05  3.8729E-03  3.4394E-02  9.6826E-07 -2.1886E-07 -6.0832E-08
  2.0599E-03  3.5474E-03  3.1885E-02  2.1646E-05  4.4483E-05  1.2095E-05  3.5388E-03  3.1838E-02  8.6382E-07 -2.0370E-07 -5.9571E-08
  1.7792E-03  3.2622E-03  2.9669E-02  2.0295E-05  4.1605E-05  1.1665E-05  3.2537E-03  2.9627E-02  7.7698E-07 -1.9013E-07 -5.7850E-08
  1.5545E-03  3.0180E-03  2.7749E-02  1.9086E-05  3.9066E-05  1.1232E-05  3.0097E-03  2.7710E-02  7.0441E-07 -1.7808E-07 -5.5909E-08
  1.3613E-03  2.7941E-03  2.5967E-02  1.7934E-05  3.6675E-05  1.0783E-05  2.7860E-03  2.5930E-02  6.3932E-07 -1.6668E-07 -5.3758E-08
  1.1978E-03  2.5925E-03  2.4344E-02  1.6862E-05  3.4471E-05  1.0334E-05  2.5846E-03  2.4310E-02  5.8199E-07 -1.5613E-07 -5.1523E-08
  1.0637E-03  2.4167E-03  2.2913E-02  1.5900E-05  3.2507E-05  9.9072E-06  2.4091E-03  2.2881E-02  5.3304E-07 -1.4672E-07 -4.9340E-08
  9.5240E-04  2.2628E-03  2.1647E-02  1.5036E-05  3.0754E-05  9.5072E-06  2.2554E-03  2.1617E-02  4.9093E-07 -1.3831E-07 -4.7261E-08
  8.5421E-04  2.1192E-03  2.0454E-02  1.4212E-05  2.9090E-05  9.1101E-06  2.1121E-03  2.0427E-02  4.5240E-07 -1.3034E-07 -4.5173E-08
  7.6862E-04  1.9876E-03  1.9350E-02  1.3442E-05  2.7541E-05  8.7267E-06  1.9807E-03  1.9324E-02  4.1767E-07 -1.2292E-07 -4.3142E-08
  6.9625E-04  1.8706E-03  1.8361E-02  1.2747E-05  2.6144E-05  8.3701E-06  1.8640E-03  1.8336E-02  3.8733E-07 -1.1624E-07 -4.1243E-08
  6.3499E-04  1.7669E-03  1.7475E-02  1.2120E-05  2.4890E-05  8.0410E-06  1.7605E-03  1.7452E-02  3.6084E-07 -1.1025E-07 -3.9484E-08
  5.7946E-04  1.6686E-03  1.6629E-02  1.1519E-05  2.3686E-05  7.7177E-06  1.6625E-03  1.6607E-02  3.3611E-07 -1.0452E-07 -3.7754E-08
  5.3014E-04  1.5775E-03  1.5838E-02  1.0953E-05  2.2557E-05  7.4080E-06  1.5715E-03  1.5817E-02  3.1350E-07 -9.9146E-08 -3.6095E-08
  4.8767E-04  1.4956E-03  1.5121E-02  1.0440E-05  2.1531E-05  7.1214E-06  1.4899E-03  1.5102E-02  2.9348E-07 -9.4281E-08 -3.4560E-08
  4.5101E-04  1.4221E-03  1.4473E-02  9.9745E-06  2.0603E-05  6.8576E-06  1.4166E-03  1.4455E-02  2.7576E-07 -8.9886E-08 -3.3147E-08
  4.1714E-04  1.3517E-03  1.3848E-02  9.5247E-06  1.9705E-05  6.5989E-06  1.3464E-03  1.3831E-02  2.5899E-07 -8.5647E-08 -3.1763E-08
  3.8650E-04  1.2856E-03  1.3258E-02  9.0993E-06  1.8855E-05  6.3509E-06  1.2805E-03  1.3241E-02  2.4345E-07 -8.1647E-08 -3.0438E-08
  3.5973E-04  1.2258E-03  1.2719E-02  8.7109E-06  1.8079E-05  6.1216E-06  1.2208E-03  1.2703E-02  2.2955E-07 -7.8002E-08 -2.9215E-08
  3.3628E-04  1.1717E-03  1.2228E-02  8.3570E-06  1.7372E-05  5.9104E-06  1.1669E-03  1.2213E-02  2.1712E-07 -7.4688E-08 -2.8090E-08
  3.1427E-04  1.1193E-03  1.1750E-02  8.0126E-06  1.6683E-05  5.7027E-06  1.1146E-03  1.1735E-02  2.0522E-07 -7.1468E-08 -2.6985E-08
  2.9422E-04  1.0700E-03  1.1297E-02  7.6864E-06  1.6030E-05  5.5038E-06  1.0655E-03  1.1283E-02  1.9414E-07 -6.8422E-08 -2.5930E-08
  2.7632E-04  1.0247E-03  1.0879E-02  7.3855E-06  1.5426E-05  5.3188E-06  1.0203E-03  1.0866E-02  1.8408E-07 -6.5618E-08 -2.4950E-08
  2.6056E-04  9.8363E-04  1.0497E-02  7.1111E-06  1.4875E-05  5.1485E-06  9.7941E-04  1.0484E-02  1.7505E-07 -6.3064E-08 -2.4050E-08
  2.4557E-04  9.4357E-04  1.0123E-02  6.8424E-06  1.4335E-05  4.9805E-06  9.3948E-04  1.0111E-02  1.6633E-07 -6.0565E-08 -2.3164E-08
  5.2048E-02  1.8145E-02  1.3993E-01  1.2453E-05  0.0000E+00  0.0000E+00  1.8206E-02  1.3978E-01  6.4748E-06  0.0000E+00  0.0000E+00
  4.2028E-02  1.5775E-02  1.2460E-01  1.3974E-05  0.0000E+00  0.0000E+00  1.5823E-02  1.2447E-01  5.2582E-06  0.0000E+00  0.0000E+00
  3.5772E-02  1.4229E-02  1.1436E-01  1.5702E-05  0.0000E+00  0.0000E+00  1.4268E-02  1.1424E-01  4.5191E-06  0.0000E+00  0.0000E+00
  2.8762E-02  1.2414E-02  1.0205E-01  1.8131E-05  0.0000E+00  0.0000E+00  1.2442E-02  1.0195E-01  3.7060E-06  0.0000E+00  0.0000E+00
  2.7842E-02  1.2291E-02  1.0123E-01  1.7906E-05  8.6964E-05  0.0000E+00  1.2319E-02  1.0112E-01  3.6617E-06 -2.5267E-13  0.0000E+00
  2.3400E-02  1.1043E-02  9.2563E-02  1.7216E-05  8.2742E-05  0.0000E+00  1.1066E-02  9.2471E-02  3.1362E-06 -8.8205E-08  0.0000E+00
  1.9713E-02  9.9690E-03  8.4946E-02  1.8637E-05  7.9018E-05  0.0000E+00  9.9858E-03  8.4861E-02  2.7089E-06 -1.4265E-07  0.0000E+00
  1.7026E-02  9.1424E-03  7.8985E-02  1.9547E-05  7.5875E-05  0.0000E+00  9.1547E-03  7.8906E-02  2.3959E-06 -1.7459E-07  0.0000E+00
  1.4811E-02  8.4260E-03  7.3741E-02  2.0159E-05  7.2903E-05  0.0000E+00  8.4347E-03  7.3667E-02  2.1358E-06 -1.9535E-07  0.0000E+00
  1.2791E-02  7.7379E-03  6.8629E-02  2.0555E-05  6.9789E-05  0.0000E+00  7.7434E-03  6.8560E-02  1.8960E-06 -2.0929E-07  0.0000E+00
  1.1271E-02  7.1931E-03  6.4527E-02  2.0715E-05  6.7117E-05  0.0000E+00  7.1962E-03  6.4461E-02  1.7132E-06 -2.1626E-07  0.0000E+00
  9.9883E-03  6.7107E-03  6.0847E-02  2.0721E-05  6.4574E-05  0.0000E+00  6.7119E-03  6.0785E-02  1.5567E-06 -2.1937E-07  0.0000E+00
  9.0816E-03  6.3551E-03  5.8107E-02  2.0639E-05  6.2588E-05  0.0000E+00  6.3550E-03  5.8047E-02  1.4445E-06 -2.1991E-07  0.0000E+00
  6.6795E-03  5.3381E-03  5.0118E-02  1.9949E-05  5.6313E-05  0.0000E+00  5.3348E-03  5.0066E-02  1.1390E-06 -2.1332E-07  0.0000E+00
  6.5991E-03  5.3184E-03  4.9963E-02  1.9865E-05  5.6121E-05  6.4959E-06  5.3151E-03  4.9912E-02  1.1338E-06 -2.1252E-07 -2.0331E-15
  6.2026E-03  5.1354E-03  4.8501E-02  1.9235E-05  5.4903E-05  6.9224E-06  5.1321E-03  4.8451E-02  1.0813E-06 -2.1029E-07 -5.9900E-09
  5.1359E-03  4.6258E-03  4.4374E-02  1.8604E-05  5.1284E-05  7.7527E-06  4.6212E-03  4.4328E-02  9.3909E-07 -2.0178E-07 -1.8084E-08
  4.2318E-03  4.1559E-03  4.0502E-02  1.7771E-05  4.7678E-05  8.2831E-06  4.1504E-03  4.0460E-02  8.1343E-07 -1.9136E-07 -2.6679E-08
  3.5583E-03  3.7758E-03  3.7318E-02  1.6941E-05  4.4558E-05  8.5323E-06  3.7698E-03  3.7280E-02  7.1578E-07 -1.8116E-07 -3.1805E-08
  2.9942E-03  3.4315E-03  3.4389E-02  1.6064E-05  4.1567E-05  8.6127E-06  3.4252E-03  3.4354E-02  6.3049E-07 -1.7056E-07 -3.5061E-08
  2.5990E-03  3.1724E-03  3.2154E-02  1.5322E-05  3.9208E-05  8.5785E-06  3.1659E-03  3.2122E-02  5.6836E-07 -1.6174E-07 -3.6654E-08
  2.1951E-03  2.8875E-03  2.9663E-02  1.4423E-05  3.6500E-05  8.4419E-06  2.8810E-03  2.9634E-02  5.0219E-07 -1.5123E-07 -3.7550E-08
  1.8942E-03  2.6591E-03  2.7639E-02  1.3638E-05  3.4240E-05  8.2566E-06  2.6527E-03  2.7611E-02  4.5077E-07 -1.4219E-07 -3.7641E-08
  1.6574E-03  2.4672E-03  2.5917E-02  1.2934E-05  3.2279E-05  8.0473E-06  2.4609E-03  2.5891E-02  4.0873E-07 -1.3418E-07 -3.7290E-08
  1.4033E-03  2.2459E-03  2.3904E-02  1.2069E-05  2.9941E-05  7.7420E-06  2.2398E-03  2.3881E-02  3.6164E-07 -1.2446E-07 -3.6397E-08
  1.2031E-03  2.0578E-03  2.2170E-02  1.1290E-05  2.7889E-05  7.4284E-06  2.0518E-03  2.2148E-02  3.2280E-07 -1.1582E-07 -3.5237E-08
  1.0441E-03  1.8973E-03  2.0671E-02  1.0593E-05  2.6090E-05  7.1204E-06  1.8915E-03  2.0651E-02  2.9058E-07 -1.0817E-07 -3.3958E-08
  9.0826E-04  1.7506E-03  1.9284E-02  9.9292E-06  2.4404E-05  6.8057E-06  1.7451E-03  1.9266E-02  2.6189E-07 -1.0096E-07 -3.2560E-08
  7.9418E-04  1.6191E-03  1.8026E-02  9.3126E-06  2.2858E-05  6.4960E-06  1.6138E-03  1.8009E-02  2.3679E-07 -9.4316E-08 -3.1121E-08
  7.0124E-04  1.5047E-03  1.6919E-02  8.7598E-06  2.1487E-05  6.2049E-06  1.4996E-03  1.6903E-02  2.1550E-07 -8.8403E-08 -2.9727E-08
  6.2452E-04  1.4049E-03  1.5943E-02  8.2649E-06  2.0269E-05  5.9344E-06  1.4000E-03  1.5928E-02  1.9730E-07 -8.3141E-08 -2.8406E-08
  5.5726E-04  1.3120E-03  1.5026E-02  7.7940E-06  1.9117E-05  5.6683E-06  1.3074E-03  1.5012E-02  1.8075E-07 -7.8162E-08 -2.7087E-08
  4.9896E-04  1.2272E-03  1.4180E-02  7.3548E-06  1.8049E-05  5.4132E-06  1.2227E-03  1.4167E-02  1.6591E-07 -7.3542E-08 -2.5809E-08
  4.4992E-04  1.1520E-03  1.3423E-02  6.9589E-06  1.7090E-05  5.1775E-06  1.1477E-03  1.3410E-02  1.5302E-07 -6.9395E-08 -2.4619E-08
  4.0862E-04  1.0855E-03  1.2747E-02  6.6032E-06  1.6231E-05  4.9612E-06  1.0814E-03  1.2736E-02  1.4183E-07 -6.5683E-08 -2.3521E-08
  3.7136E-04  1.0226E-03  1.2103E-02  6.2624E-06  1.5410E-05  4.7500E-06  1.0187E-03  1.2092E-02  1.3143E-07 -6.2138E-08 -2.2444E-08
  3.3843E-04  9.6443E-04  1.1502E-02  5.9431E-06  1.4642E-05  4.5485E-06  9.6067E-04  1.1492E-02  1.2197E-07 -5.8827E-08 -2.1414E-08
  3.1020E-04  9.1230E-04  1.0959E-02  5.6537E-06  1.3946E-05  4.3631E-06  9.0869E-04  1.0949E-02  1.1363E-07 -5.5834E-08 -2.0464E-08
  2.8593E-04  8.6565E-04  1.0469E-02  5.3922E-06  1.3318E-05  4.1932E-06  8.6218E-04  1.0460E-02  1.0628E-07 -5.3135E-08 -1.9593E-08
  2.6360E-04  8.2104E-04  9.9974E-03  5.1400E-06  1.2713E-05  4.0273E-06  8.1770E-04  9.9886E-03  9.9362E-08 -5.0537E-08 -1.8741E-08
  2.4348E-04  7.7928E-04  9.5526E-03  4.9021E-06  1.2141E-05  3.8689E-06  7.7607E-04  9.5442E-03  9.2977E-08 -4.8091E-08 -1.7927E-08
  2.2597E-04  7.4153E-04  9.1475E-03  4.6854E-06  1.1621E-05  3.7229E-06  7.3844E-04  9.1396E-03  8.7291E-08 -4.5866E-08 -1.7177E-08
  2.1068E-04  7.0744E-04  8.7793E-03  4.4886E-06  1.1148E-05  3.5890E-06  7.0447E-04  8.7717E-03  8.2224E-08 -4.3847E-08 -1.6489E-08
  1.9638E-04  6.7452E-04  8.4214E-03  4.2974E-06  1.0688E-05  3.4578E-06  6.7166E-04  8.4142E-03  7.7392E-08 -4.1888E-08 -1.5815E-08
  1.8340E-04  6.4359E-04  8.0828E-03  4.1168E-06  1.0253E-05  3.3325E-06  6.4083E-04  8.0759E-03  7.2916E-08 -4.0039E-08 -1.5172E-08
  1.7185E-04  6.1526E-04  7.7708E-03  3.9506E-06  9.8517E-06  3.2165E-06  6.1259E-04  7.7643E-03  6.8863E-08 -3.8338E-08 -1.4576E-08
  1.6171E-04  5.8960E-04  7.4865E-03  3.7994E-06  9.4864E-06  3.1099E-06  5.8702E-04  7.4802E-03  6.5241E-08 -3.6793E-08 -1.4030E-08
  1.5209E-04  5.6462E-04  7.2081E-03  3.6517E-06  9.1291E-06  3.0052E-06  5.6213E-04  7.2020E-03  6.1752E-08 -3.5283E-08 -1.3493E-08
  4.2362E-02  1.2120E-02  1.1158E-01  5.9189E-06  0.0000E+00  0.0000E+00  1.2149E-02  1.1151E-01  3.1576E-06  0.0000E+00  0.0000E+00
  3.3724E-02  1.0465E-02  9.8750E-02  5.9370E-06  0.0000E+00  0.0000E+00  1.0488E-02  9.8689E-02  2.5146E-06  0.0000E+00  0.0000E+00
